yr,date,st,stname,mag,inj,fat,loss,closs,len,wid,slat,slon,location
2013,5/17/2013,NE,Nebraska,0,0,0,0.0,0.0,2.67,50,42.78,-103.4,"[42.78, -103.4]"
2013,5/17/2013,MN,Minnesota,0,0,0,0.0,0.0,0.5,50,43.83,-95.22,"[43.83, -95.22]"
2013,5/17/2013,MN,Minnesota,0,0,0,0.0,0.0,0.5,50,43.72,-95.17,"[43.72, -95.17]"
2013,5/17/2013,TX,Texas,0,0,0,0.0,0.01,1.02,75,32.99,-98.81,"[32.99, -98.81]"
2013,5/17/2013,TX,Texas,1,0,0,0.08,0.0,3.14,20,33.0,-98.78,"[33.0, -98.78]"
2013,5/18/2013,KS,Kansas,0,0,0,0.0,0.0,2.92,100,38.76,-99.86,"[38.76, -99.86]"
2013,5/18/2013,NE,Nebraska,0,0,0,0.0,0.0,1.0,50,41.73,-102.85,"[41.73, -102.85]"
2013,5/18/2013,KS,Kansas,0,0,0,0.0,0.0,0.31,100,38.68,-99.75,"[38.68, -99.75]"
2013,5/18/2013,KS,Kansas,1,0,0,0.0,0.0,1.71,50,38.85,-99.58,"[38.85, -99.58]"
2013,5/18/2013,KS,Kansas,0,0,0,0.0,0.0,0.56,50,38.83,-99.43,"[38.83, -99.43]"
2013,5/18/2013,KS,Kansas,4,0,0,0.14,0.0,7.0,1100,38.14,-99.47,"[38.14, -99.47]"
2013,5/18/2013,KS,Kansas,1,0,0,0.0,0.0,4.0,100,38.2,-99.28,"[38.2, -99.28]"
2013,5/18/2013,KS,Kansas,0,0,0,0.0,0.0,2.06,100,38.24,-99.18,"[38.24, -99.18]"
2013,5/18/2013,KS,Kansas,1,0,0,0.0,0.0,6.99,75,39.49,-97.28,"[39.49, -97.28]"
2013,5/18/2013,KS,Kansas,0,0,0,0.0,0.0,0.34,50,39.81,-97.06,"[39.81, -97.06]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.57,50,37.45,-97.67,"[37.45, -97.67]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.8,50,37.49,-97.59,"[37.49, -97.59]"
2013,5/19/2013,KS,Kansas,2,0,0,0.0,0.0,4.61,300,37.58,-97.51,"[37.58, -97.51]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.42,50,37.14,-97.49,"[37.14, -97.49]"
2013,5/19/2013,OK,Oklahoma,1,0,0,0.0,0.0,4.5,900,35.62,-97.48,"[35.62, -97.48]"
2013,5/19/2013,OK,Oklahoma,1,0,0,0.0,0.0,0.54,200,35.65,-97.36,"[35.65, -97.36]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.47,50,37.03,-97.47,"[37.03, -97.47]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.4,50,37.03,-97.42,"[37.03, -97.42]"
2013,5/19/2013,OK,Oklahoma,3,4,0,0.0,0.0,20.84,1200,35.69,-97.23,"[35.69, -97.23]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.71,50,37.34,-97.15,"[37.34, -97.15]"
2013,5/19/2013,NE,Nebraska,1,0,0,0.04,0.0,0.23,25,41.44,-98.36,"[41.44, -98.36]"
2013,5/19/2013,KS,Kansas,1,0,0,0.0,0.0,1.84,60,37.37,-97.09,"[37.37, -97.09]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.46,50,38.59,-97.08,"[38.59, -97.08]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.1,25,38.61,-97.06,"[38.61, -97.06]"
2013,5/19/2013,KS,Kansas,1,0,0,0.0,0.0,9.0,75,38.32,-96.21,"[38.32, -96.21]"
2013,5/19/2013,KS,Kansas,0,0,0,0.0,0.0,0.19,50,37.09,-97.06,"[37.09, -97.06]"
2013,5/19/2013,OK,Oklahoma,4,10,2,0.0,0.0,23.0,1500,35.25,-97.3,"[35.25, -97.3]"
2013,5/19/2013,IA,Iowa,0,0,0,0.0,0.0,2.08,100,41.59,-94.07,"[41.59, -94.07]"
2013,5/19/2013,OK,Oklahoma,0,0,0,0.0,0.0,2.0,30,35.34,-97.02,"[35.34, -97.02]"
2013,5/19/2013,IA,Iowa,1,0,0,0.05,0.0,1.43,100,41.67,-93.91,"[41.67, -93.91]"
2013,5/19/2013,OK,Oklahoma,0,0,0,0.0,0.0,0.2,50,35.93,-96.61,"[35.93, -96.61]"
2013,5/19/2013,OK,Oklahoma,2,0,0,0.0,0.0,7.25,450,35.46,-96.8,"[35.46, -96.8]"
2013,5/19/2013,IA,Iowa,1,0,0,0.09,0.0,4.71,150,41.85,-93.67,"[41.85, -93.67]"
2013,5/19/2013,OK,Oklahoma,1,0,0,0.05,0.0,14.42,700,35.53,-96.65,"[35.53, -96.65]"
2013,5/19/2013,IL,Illinois,0,0,0,0.0,0.0,0.1,50,42.0,-89.99,"[42.0, -89.99]"
2013,5/19/2013,MO,Missouri,1,0,0,0.2,0.0,0.5,100,37.17,-94.28,"[37.17, -94.28]"
2013,5/19/2013,MO,Missouri,0,0,0,0.25,0.0,0.65,100,37.39,-93.97,"[37.39, -93.97]"
2013,5/20/2013,OK,Oklahoma,5,212,24,2000.0,0.0,13.85,1900,35.28,-97.63,"[35.28, -97.63]"
2013,5/20/2013,OK,Oklahoma,0,0,0,0.0,0.0,1.0,30,34.56,-97.91,"[34.56, -97.91]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.02,0.0,4.0,200,34.6,-97.93,"[34.6, -97.93]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.01,0.0,6.5,500,36.42,-96.08,"[36.42, -96.08]"
2013,5/20/2013,KS,Kansas,0,0,0,0.0,0.0,0.54,50,37.03,-95.74,"[37.03, -95.74]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.01,0.0,4.5,400,36.49,-95.9,"[36.49, -95.9]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.03,0.0,6.0,500,36.55,-95.82,"[36.55, -95.82]"
2013,5/20/2013,TX,Texas,0,0,0,0.0,0.0,1.17,50,31.86,-99.01,"[31.86, -99.01]"
2013,5/20/2013,OK,Oklahoma,0,0,0,0.0,0.0,1.21,100,35.56,-96.81,"[35.56, -96.81]"
2013,5/20/2013,KS,Kansas,0,0,0,0.0,0.0,0.37,50,37.47,-101.94,"[37.47, -101.94]"
2013,5/20/2013,MO,Missouri,1,0,0,0.02,0.0,14.5,200,38.71,-93.39,"[38.71, -93.39]"
2013,5/20/2013,KS,Kansas,0,0,0,0.0,0.0,0.27,50,37.51,-101.88,"[37.51, -101.88]"
2013,5/20/2013,MO,Missouri,0,0,0,0.05,0.0,3.2,100,37.65,-93.83,"[37.65, -93.83]"
2013,5/20/2013,TX,Texas,0,0,0,0.0,0.01,0.92,50,33.8,-97.93,"[33.8, -97.93]"
2013,5/20/2013,TX,Texas,1,0,0,0.1,0.0,3.65,350,31.83,-98.79,"[31.83, -98.79]"
2013,5/20/2013,CO,Colorado,0,0,0,0.0,0.0,0.1,75,37.68,-106.01,"[37.68, -106.01]"
2013,5/20/2013,TX,Texas,0,0,0,0.0,0.0,0.2,50,31.73,-98.78,"[31.73, -98.78]"
2013,5/20/2013,MO,Missouri,1,0,0,0.05,0.0,6.81,100,37.52,-94.42,"[37.52, -94.42]"
2013,5/20/2013,OK,Oklahoma,2,0,0,1.0,0.0,10.0,800,36.81,-94.85,"[36.81, -94.85]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.0,0.0,2.0,150,35.95,-94.76,"[35.95, -94.76]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.25,0.0,9.31,600,36.81,-94.77,"[36.81, -94.77]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.01,0.0,2.5,300,35.94,-94.73,"[35.94, -94.73]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.23,0.0,8.0,500,35.98,-94.61,"[35.98, -94.61]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.03,0.0,5.9,250,34.45,-96.28,"[34.45, -96.28]"
2013,5/20/2013,AR,Arkansas,1,0,0,0.05,0.0,2.9,500,36.2,-94.57,"[36.2, -94.57]"
2013,5/20/2013,MO,Missouri,0,0,0,0.0,0.0,0.48,200,37.94,-93.64,"[37.94, -93.64]"
2013,5/20/2013,AR,Arkansas,1,0,0,0.05,0.0,0.8,270,36.32,-93.93,"[36.32, -93.93]"
2013,5/20/2013,MO,Missouri,1,0,0,0.0,0.0,1.16,50,39.69,-91.45,"[39.69, -91.45]"
2013,5/20/2013,TX,Texas,0,0,0,0.0,0.01,1.08,100,31.68,-98.48,"[31.68, -98.48]"
2013,5/20/2013,MO,Missouri,1,0,0,0.05,0.0,1.42,200,36.63,-93.58,"[36.63, -93.58]"
2013,5/20/2013,MO,Missouri,1,0,0,0.0,0.0,1.35,100,36.79,-93.39,"[36.79, -93.39]"
2013,5/20/2013,MO,Missouri,0,0,0,0.0,0.0,0.58,100,36.78,-93.38,"[36.78, -93.38]"
2013,5/20/2013,OK,Oklahoma,0,0,0,0.0,0.0,0.7,260,35.14,-94.88,"[35.14, -94.88]"
2013,5/20/2013,OK,Oklahoma,1,0,0,0.01,0.0,8.5,500,35.07,-94.59,"[35.07, -94.59]"
2013,5/20/2013,MO,Missouri,0,0,0,0.05,0.0,0.74,100,38.33,-92.87,"[38.33, -92.87]"
2013,5/20/2013,IL,Illinois,2,3,0,0.0,0.0,0.2,75,39.07,-89.73,"[39.07, -89.73]"
2013,5/21/2013,IN,Indiana,0,0,0,0.04,0.0,1.05,100,39.85,-86.73,"[39.85, -86.73]"
2013,5/21/2013,IN,Indiana,0,0,0,0.01,0.0,0.13,30,39.87,-86.67,"[39.87, -86.67]"
2013,5/23/2013,TX,Texas,0,0,0,0.0,0.0,0.01,30,34.1,-101.32,"[34.1, -101.32]"
2013,5/23/2013,TX,Texas,0,0,0,0.0,0.0,0.01,30,34.11,-101.2,"[34.11, -101.2]"
2013,5/23/2013,TX,Texas,0,0,0,0.0,0.0,0.67,50,33.99,-101.17,"[33.99, -101.17]"
2013,5/23/2013,TX,Texas,1,0,0,0.0,0.0,1.94,300,33.48,-100.66,"[33.48, -100.66]"
2013,5/23/2013,TX,Texas,0,0,0,0.1,0.0,1.0,175,32.86,-100.45,"[32.86, -100.45]"
2013,5/25/2013,TX,Texas,0,0,0,0.03,0.0,0.3,50,29.34,-98.12,"[29.34, -98.12]"
2013,5/25/2013,TX,Texas,0,0,0,0.1,0.0,0.4,100,29.55,-98.35,"[29.55, -98.35]"
2013,5/25/2013,TX,Texas,0,0,0,0.0,0.0,1.25,25,28.87,-96.98,"[28.87, -96.98]"
2013,5/26/2013,ID,Idaho,0,0,0,0.0,0.0,3.92,50,43.19,-115.88,"[43.19, -115.88]"
2013,5/26/2013,IA,Iowa,0,0,0,0.0,0.0,0.12,30,40.79,-94.37,"[40.79, -94.37]"
2013,5/27/2013,WY,Wyoming,0,0,0,0.0,0.0,6.27,20,44.33,-108.83,"[44.33, -108.83]"
2013,5/27/2013,NE,Nebraska,0,0,0,0.0,0.0,7.38,50,41.28,-103.73,"[41.28, -103.73]"
2013,5/27/2013,NE,Nebraska,0,0,0,0.0,0.0,5.43,50,41.3,-103.57,"[41.3, -103.57]"
2013,5/27/2013,CO,Colorado,0,0,0,0.0,0.0,0.25,50,38.94,-102.17,"[38.94, -102.17]"
2013,5/27/2013,CO,Colorado,0,0,0,0.0,0.0,0.25,50,38.94,-102.17,"[38.94, -102.17]"
2013,5/27/2013,NE,Nebraska,0,0,0,0.0,0.0,2.0,50,42.53,-103.66,"[42.53, -103.66]"
2013,5/27/2013,NE,Nebraska,0,0,0,0.0,0.0,0.3,30,42.32,-103.42,"[42.32, -103.42]"
2013,5/27/2013,CO,Colorado,0,0,0,0.0,0.0,0.25,50,38.92,-102.35,"[38.92, -102.35]"
2013,5/27/2013,KS,Kansas,0,0,0,0.0,0.0,0.38,15,39.82,-98.83,"[39.82, -98.83]"
2013,5/27/2013,KS,Kansas,0,0,0,0.0,0.0,0.01,10,39.81,-98.68,"[39.81, -98.68]"
2013,5/27/2013,KS,Kansas,3,1,0,1.8,3.5,5.74,1580,39.86,-98.54,"[39.86, -98.54]"
